scenario,step,time_index,timestamp,P_i,P_e,P_pv,P_pv_actual,P_pv_used,P_curt,P_ul,P_ul_actual,P_b_ch,P_b_dsc,P_fc,P_ely,P_g,P_c,P_h,P_pev,SoC_b,SoH_h,T_in,T_ex,T_ex_forecast,T_sp,comfort_low,comfort_high,SoC_pev,UR_pev,c_l,p_e,step_cost,objective,power_balance_residual,slack_pev,slack_temp_low,slack_temp_high,delta_i,delta_e,delta_b_ch,delta_b_dsc,delta_fc,delta_ely,delta_g,delta_c,delta_h
scenario_B_summer_cf_0_45,30,4710,2022-07-16 06:00:00,204.58369955135765,0.0,28.970917225950785,30.95585017211074,28.970917225950785,0.0,233.5546167773084,237.78569743542627,0.0,-2.3092638912203256e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.5,23.530940630862375,24.459326797639058,24.430000000000007,22.0,20.0,24.0,0.8,1.0,0.46868,0.5,95.88428830573031,2083.0287221372173,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,31,4711,2022-07-16 07:00:00,143.66588222315832,0.0,59.74389448173006,61.73584264590561,59.74389448173006,0.0,203.40977670488837,204.46770808221578,0.0,5.329070518200751e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.5,23.986356512655014,26.86637655937896,27.160000000000025,22.0,20.0,24.0,0.8,1.0,0.54858,0.5,78.81222966998018,2073.9874029396606,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,32,4712,2022-07-16 08:00:00,117.40330047548042,0.0,93.50880872483222,98.64033279601912,93.50880872483222,0.0,209.38442969221484,231.14859669953879,0.0,8.881784197001252e-16,0.0,0.0,0.0,1.5276795080978003,0.0,0.0,0.9,0.5,24.0,29.429457671044855,29.610000000000014,22.0,20.0,24.0,0.8,0.0,0.54858,0.41317000000000004,64.40510257483905,2071.4197840605293,4.440892098500626e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,33,4713,2022-07-16 09:00:00,128.79816041638682,0.0,129.29996271439225,131.32903015927252,129.29996271439225,0.0,256.09535304767655,233.8244775664242,0.0,-1.3766765505351941e-14,0.0,0.0,0.0,2.0027700831024995,0.0,0.0,0.9,0.5,24.0,31.48692786460829,31.230000000000018,22.0,20.0,24.0,0.8,0.0,0.54858,0.39446,70.65609484122147,2064.7965647418187,1.9095836023552692e-14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,34,4714,2022-07-16 10:00:00,22.765384534396667,0.0,154.1968447054437,149.9412031209896,154.1968447054437,0.0,275.37718768859384,239.41711092312036,0.0,100.80000000000001,0.0,0.0,0.0,2.3850415512465406,0.0,0.0,0.1,0.5,24.0,32.47263608002317,32.610000000000014,22.0,20.0,24.0,0.8,0.0,0.54858,0.38683999999999996,12.488634647879323,2020.8254210506525,1.8207657603852567e-14,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,35,4715,2022-07-16 11:00:00,112.66928173755875,0.0,170.63525354213274,170.54798773115255,170.63525354213274,0.0,280.8086904043452,300.5476434199389,0.0,0.0,0.0,0.0,2.6645352591003757e-15,2.4958448753462763,0.0,0.0,0.1,0.5,24.0,32.54871795705927,33.01000000000005,22.0,20.0,24.0,0.8,0.0,0.54858,0.36795999999999995,61.808114575589975,2030.5220022541246,2.6645352591003757e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,36,4716,2022-07-16 12:00:00,63.6518649678871,0.0,179.44292971662938,175.4662897453088,179.44292971662938,0.0,240.61557030778516,219.92492685227197,0.0,0.0,0.0,0.0,-2.220446049250313e-15,2.4792243767313162,0.0,0.0,0.1,0.5,24.0,33.09066875904605,32.950000000000045,22.0,20.0,24.0,0.8,0.0,0.54858,0.34438,34.918140084083504,2010.6558207384091,-6.661338147750939e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,37,4717,2022-07-16 13:00:00,68.06855978562334,0.0,172.60975950782998,177.42248557368012,172.60975950782998,0.0,238.17139408569707,218.13966578115512,0.0,0.0,0.0,0.0,-4.884981308350689e-15,2.5069252077562365,0.0,0.0,0.1,0.5,24.0,33.19410155582287,33.05000000000001,22.0,20.0,24.0,0.8,0.0,0.54858,0.34497000000000005,37.34105052719725,2015.3449983127039,3.1086244689504383e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,38,4718,2022-07-16 14:00:00,106.98665578276037,0.0,160.0427619313945,151.65698711029125,160.0427619313945,0.0,264.51418225709114,269.263152473283,0.0,0.0,0.0,0.0,5.329070518200751e-15,2.5152354570637243,0.0,0.0,0.1,0.5,24.0,33.20953915291282,33.08000000000004,22.0,20.0,24.0,0.8,0.0,0.54858,0.36214999999999997,58.69073962930668,2009.3780369543244,1.4210854715202004e-14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,39,4719,2022-07-16 15:00:00,157.29397174223917,0.0,136.77118288590606,141.54111341472282,136.77118288590606,0.0,291.9432709716355,274.85031946549014,0.0,0.0,0.0,0.0,-3.9968028886505635e-15,2.1218836565097,0.0,0.0,0.1,0.5,24.0,31.8668188467702,31.660000000000025,22.0,20.0,24.0,0.8,0.0,0.54858,0.37319,86.28832701835755,1977.95829227068,3.774758283725532e-14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,40,4720,2022-07-16 16:00:00,189.3459022173245,0.0,106.6923005219985,109.45673867952026,106.6923005219985,0.0,293.8442969221485,309.87827057684564,0.0,0.0,0.0,0.0,1.1102230246251565e-14,2.193905817174516,0.0,0.0,0.1,0.5,24.0,31.752848714932117,31.920000000000016,22.0,20.0,24.0,0.8,0.0,0.54858,0.405,103.87137503837987,1933.8975304553426,-3.419486915845482e-14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,41,4721,2022-07-16 17:00:00,191.9248371140343,0.0,71.8237322893363,76.11440203084773,71.8237322893363,0.0,261.7984308992155,282.038206643107,0.0,0.0,0.0,0.0,1.6653345369377348e-14,1.9501385041551316,0.0,0.0,0.1,0.5,24.0,31.12946378509376,31.04000000000002,22.0,20.0,24.0,0.8,0.0,0.54858,0.47999,105.28612714401693,1903.8029550947272,-1.1324274851176597e-14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,42,4722,2022-07-16 18:00:00,186.29621628597442,0.0,36.47231543624161,33.260984198058445,36.47231543624161,0.0,221.0621605310803,245.8764099133148,0.0,0.0,0.0,0.0,1.4210854715202004e-14,1.706371191135739,0.0,0.0,0.1,0.5,24.0,30.096863282830054,30.160000000000025,22.0,20.0,24.0,0.8,1.0,0.54858,0.503,102.19837833015985,1887.7748401940196,-8.881784197001252e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,43,4723,2022-07-16 19:00:00,222.11833324759405,0.0,7.8333566368381815,8.927436726988528,7.8333566368381815,0.0,228.93783946891975,218.33887250224547,0.0,0.0,0.0,0.0,-2.220446049250313e-16,1.0138504155124737,0.0,0.0,0.1,0.5,24.0,27.769454744428792,27.660000000000025,22.0,20.0,24.0,0.8,1.0,0.54858,0.5,121.84967525296514,1886.5823969155683,5.551115123125783e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,44,4724,2022-07-16 20:00:00,249.73800062523304,0.0,0.0,0.0,0.0,0.0,249.0343995171998,264.23659395893293,0.0,0.0,0.0,0.0,1.4432899320127035e-14,0.7036011080332492,0.0,0.0,0.1,0.5,24.0,26.321132801099306,26.54000000000002,22.0,20.0,24.0,0.8,1.0,0.54858,0.5,137.00127238299032,1858.915561513088,1.9317880628477724e-14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,45,4725,2022-07-16 21:00:00,249.77411869730864,0.0,0.0,0.0,0.0,0.0,249.30597465298732,223.51311436974913,0.0,0.0,0.0,0.0,1.3711254354120683e-14,0.4681440443213289,0.0,0.0,0.1,0.5,24.0,25.756725112955763,25.689999999999998,22.0,20.0,24.0,0.8,1.0,0.54858,0.48,137.02108603496956,1814.564877908737,-8.382183835919932e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,46,4726,2022-07-16 22:00:00,227.38584398932096,0.0,0.0,0.0,0.0,0.0,227.0368135184068,231.3810687602803,0.0,0.0,0.0,0.0,-8.659739592076221e-15,0.3490304709141443,0.0,0.0,0.1,0.5,24.0,25.208211541236,25.260000000000048,22.0,20.0,24.0,0.8,1.0,0.54858,0.42681,124.73932629566168,1790.962142364542,1.3988810110276972e-14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
scenario_B_summer_cf_0_45,47,4727,2022-07-16 23:00:00,181.35668205230223,0.0,0.0,0.0,0.0,0.0,181.14061557030777,190.9138092197721,0.0,0.0,0.0,0.0,9.658940314238862e-15,0.21606648199446432,0.0,0.0,0.1,0.5,24.0,25.265525715216665,24.78000000000003,22.0,20.0,24.0,0.8,1.0,0.46868,0.40870999999999996,84.99824974427301,1776.7111379427067,-4.3298697960381105e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
