scenario,step,time_index,timestamp,P_i,P_e,P_pv,P_pv_actual,P_pv_used,P_curt,P_ul,P_ul_actual,P_b_ch,P_b_dsc,P_fc,P_ely,P_g,P_c,P_h,P_pev,SoC_b,SoH_h,T_in,T_ex,T_ex_forecast,T_sp,comfort_low,comfort_high,SoC_pev,UR_pev,c_l,p_e,step_cost,objective,power_balance_residual,slack_pev,slack_temp_low,slack_temp_high,delta_i,delta_e,delta_b_ch,delta_b_dsc,delta_fc,delta_ely,delta_g,delta_c,delta_h
scenario_D_winter_cf_0_45,32,368,2022-01-16 08:00:00,248.03934902660671,0.0,4.656040268456376,3.0790579702811662,4.656040268456376,0.0,244.6891973445987,218.92487804802414,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,8.006191950464371,0.0,0.1,0.5,18.0,5.5089815515730685,5.07000000000005,20.0,18.0,22.0,0.8,0.0,0.46868,0.2,116.25108210179003,2124.6935436141093,-1.7763568394002505e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,33,369,2022-01-16 09:00:00,231.69361574482377,0.0,18.731939783743478,18.250808716094333,18.731939783743478,0.0,243.874471937236,262.60784644116796,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,6.5510835913312615,0.0,0.1,0.5,18.0,7.612920404702389,7.420000000000016,20.0,18.0,22.0,0.8,0.0,0.46868,0.20486000000000001,108.590163827284,2167.1457639320924,1.7763568394002505e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,34,370,2022-01-16 10:00:00,189.70713471624595,0.0,39.61083146905294,31.455688805653658,39.61083146905294,0.0,224.32106216053108,229.9557073508707,0.0,0.0,0.0,0.0,1.3322676295501878e-14,0.0,4.996904024767795,0.0,0.1,0.5,18.0,9.92221869712452,9.930000000000007,20.0,18.0,22.0,0.8,0.0,0.46868,0.20449563,88.91193989881016,2217.5350637858255,-7.993605777301127e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,35,371,2022-01-16 11:00:00,180.67392537353263,0.0,46.91822800149142,47.98483946052428,46.91822800149142,0.0,223.77791188895594,212.3371142042801,0.0,0.0,0.0,0.0,-2.6645352591003757e-15,0.0,3.814241486068105,0.0,0.1,0.5,18.0,12.01531706428266,11.840000000000032,20.0,18.0,22.0,0.8,0.0,0.46868,0.20442850999999998,84.67825534406727,2279.0875801072652,7.993605777301127e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,36,372,2022-01-16 12:00:00,167.97057965702012,0.0,54.29891405667412,49.73518637326365,54.29891405667412,0.0,219.1611345805673,196.00026701456665,0.0,0.0,0.0,0.0,1.3322676295501878e-14,0.0,3.1083591331269327,0.0,0.1,0.5,18.0,13.142460707961952,12.980000000000018,20.0,18.0,22.0,0.8,0.0,0.46868,0.20521,78.7244512736522,2337.746209576041,2.042810365310288e-14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,37,373,2022-01-16 13:00:00,164.0227645700807,0.0,56.28204231916481,55.75900705598835,56.28204231916481,0.0,217.80325890162945,209.76524898262738,0.0,0.0,0.0,0.0,8.43769498715119e-15,0.0,2.5015479876160813,0.0,0.1,0.5,18.0,14.381082113299724,13.960000000000036,20.0,18.0,22.0,0.8,0.0,0.46868,0.19502,76.87418929870543,2394.0267978700663,-3.1086244689504383e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,38,374,2022-01-16 14:00:00,154.3787009199558,0.0,43.53397651006711,45.39996055236315,43.53397651006711,0.0,195.26252263126133,191.0052266267833,0.0,0.0,0.0,0.0,1.7319479184152442e-14,0.0,2.6501547987615885,0.0,0.1,0.5,18.0,13.372548622547058,13.720000000000027,20.0,18.0,22.0,0.8,0.0,0.46868,0.19190000000000002,72.3542095471649,2448.152398722716,1.6431300764452317e-14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,39,375,2022-01-16 15:00:00,171.6421025275081,0.0,26.332494407158833,21.311664378338886,26.332494407158833,0.0,195.26252263126133,168.00876545375715,0.0,0.0,0.0,0.0,-4.440892098500626e-16,0.0,2.7120743034055805,0.0,0.1,0.5,18.0,13.802259319983126,13.620000000000005,20.0,18.0,22.0,0.8,0.0,0.46868,0.19691999999999998,80.4452206125925,2506.8073009127666,5.773159728050814e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,40,376,2022-01-16 16:00:00,197.0368417054891,0.0,7.156506338553319,5.556683533861704,7.156506338553319,0.0,200.4224502112251,202.92215376749013,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0,3.770897832817321,0.0,0.1,0.5,18.0,11.960944462865896,11.910000000000025,20.0,18.0,22.0,0.8,0.0,0.46868,0.21305000000000002,92.34722697052864,2545.322910058667,4.884981308350689e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,41,377,2022-01-16 17:00:00,238.96376942925315,0.0,0.0,0.0,0.0,0.0,234.36934218467113,213.20982627777457,0.0,0.0,0.0,0.0,5.329070518200751e-15,0.0,4.594427244582022,0.0,0.1,0.5,18.0,10.3539661631808,10.580000000000041,20.0,18.0,22.0,0.8,0.0,0.46868,0.22287,111.99753945610236,2579.3008051857573,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,42,378,2022-01-16 18:00:00,221.65900551371325,0.0,0.0,0.0,0.0,0.0,216.44538322269162,205.65261123441573,0.0,0.0,0.0,0.0,1.3322676295501878e-14,0.0,5.213622291021644,0.0,0.1,0.5,18.0,9.16539163698363,9.580000000000041,20.0,18.0,22.0,0.8,1.0,0.46868,0.25744722999999997,103.88714270416713,2607.0399651765647,-7.993605777301127e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,43,379,2022-01-16 19:00:00,185.0352552544697,0.0,0.0,0.0,0.0,0.0,179.2395896197948,181.66210720220056,0.0,0.0,0.0,0.0,1.7763568394002505e-14,0.0,5.7956656346749025,0.0,0.1,0.5,18.0,8.417269088207632,8.640000000000043,20.0,18.0,22.0,0.8,1.0,0.46868,0.26536000000000004,86.72232343266487,2633.302159258226,1.5987211554602254e-14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,44,380,2022-01-16 20:00:00,148.78660191961674,0.0,0.0,0.0,0.0,0.0,142.84852142426072,124.77835502034397,0.0,0.0,0.0,0.0,1.0658141036401503e-14,0.0,5.938080495356024,0.0,0.1,0.5,18.0,8.386056026161476,8.410000000000025,20.0,18.0,22.0,0.8,1.0,0.46868,0.25712866,69.73330458768598,2661.213282956954,-5.329070518200751e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,45,381,2022-01-16 21:00:00,146.30527399474224,0.0,0.0,0.0,0.0,0.0,140.4043452021726,124.8314567176761,0.0,0.0,0.0,0.0,1.865174681370263e-14,0.0,5.900928792569643,0.0,0.1,0.5,18.0,8.572126178459124,8.470000000000027,20.0,18.0,22.0,0.8,1.0,0.46868,0.2419,68.5703558158558,2684.782968156922,1.509903313490213e-14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,46,382,2022-01-16 22:00:00,157.02760593485556,0.0,0.0,0.0,0.0,0.0,150.72420036210016,155.7714430334209,0.0,0.0,0.0,0.0,8.881784197001252e-15,0.0,6.303405572755398,0.0,0.1,0.5,18.0,7.98846459262253,7.82000000000005,20.0,18.0,22.0,0.8,1.0,0.46868,0.22852,73.5956983495481,2704.4308333362997,-3.552713678800501e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
scenario_D_winter_cf_0_45,47,383,2022-01-16 23:00:00,159.75041992784156,0.0,0.0,0.0,0.0,0.0,153.1683765841883,135.79106273808904,0.0,0.0,0.0,0.0,8.881784197001252e-15,0.0,6.5820433436532575,0.0,0.1,0.5,18.0,7.290663736794163,7.3700000000000045,20.0,18.0,22.0,0.8,1.0,0.46868,0.206,74.87182681178078,2715.7354971241516,-3.552713678800501e-15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
